

('Направление: 03.03.01 Прикладные математика и физика','Рус','Мат','Физ','Инф','ИТ','МПД',NULL,NULL,NULL,NULL,NULL,'Соч.','Баллы',NULL,NULL),
('79','59','87','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'212',NULL,NULL),
('80','62','70','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'212',NULL,NULL),
('81','70','66','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('82','54','79','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('83','59','79','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('84','59','73','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('85','75','72','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('86','72','61','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('87','70','85','46',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('88','56','83','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'209',NULL,NULL),
('89','59','77','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'209',NULL,NULL),
('90','72','75','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'209',NULL,NULL),
('91',NULL,'74','71',NULL,NULL,'63',NULL,NULL,NULL,NULL,NULL,NULL,'208',NULL,NULL),
('92','65','77','63',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'208',NULL,NULL),
('93',NULL,'69','70',NULL,NULL,'64',NULL,NULL,NULL,NULL,NULL,NULL,'208',NULL,NULL),
('94','70','71','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('95','56','70','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('96','72','66','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('97','67','70','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('98',NULL,'73','72',NULL,NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('99','56','81','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('100','75','60','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('101','48','70','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('102','74','63','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('103','64','76','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'204',NULL,NULL),
('104',NULL,'75','68',NULL,NULL,'57',NULL,NULL,NULL,NULL,NULL,NULL,'204',NULL,NULL),
('105','46','87','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'204',NULL,NULL),
('106',NULL,'70','74',NULL,NULL,'54',NULL,NULL,NULL,NULL,NULL,NULL,'204',NULL,NULL),
('107','75','72','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'203',NULL,NULL),
('108','70','63','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'203',NULL,NULL),
('109',NULL,'69','68',NULL,NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'202',NULL,NULL),
('Образовательная программа: Информационные системы и технологии',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'96',NULL,'91','98',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'285',NULL,NULL),
('2','80','93','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'259',NULL,NULL),
('3','88','87','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'253',NULL,NULL),
('4','80','87','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('5','59','93','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'242',NULL,NULL),
('6','83','81','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('7','72','89','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('8','78','79','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('9','72','83','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'237',NULL,NULL),
('10','72','89','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'235',NULL,NULL),
('11','78','72','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'234',NULL,NULL),
('12','72','75','82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'233',NULL,NULL),
('13','78','77','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'232',NULL,NULL),
('14','75','81','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'232',NULL,NULL),
('15','70','87','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'230',NULL,NULL),
('16','75','72','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('17','78','77','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('18','72','72','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('19','72','81','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'225',NULL,NULL),
('20','70','85','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'224',NULL,NULL),
('21','67','97','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'224',NULL,NULL),
('22','75','92','56',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('23','83','63','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('24','75','72','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'219',NULL,NULL),
('25','64','79','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'218',NULL,NULL),
('26','64','72','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'218',NULL,NULL),
('27','73','73','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'216',NULL,NULL),
('28','78','81','52',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'216',NULL,NULL),
('29','72','75','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'215',NULL,NULL),
('30','70','67','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'212',NULL,NULL),
('31','64','69','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('32','75','69','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('33',NULL,'69','72',NULL,NULL,'64',NULL,NULL,NULL,NULL,NULL,NULL,'208',NULL,NULL),
('34','62','72','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('35','67','64','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('36','51','87','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('37',NULL,'66','66',NULL,NULL,'66',NULL,NULL,NULL,NULL,NULL,NULL,'203',NULL,NULL),
('38',NULL,'70','68',NULL,NULL,'55',NULL,NULL,NULL,NULL,NULL,NULL,'203',NULL,NULL),
('Образовательная программа: Информационные технологии в агропромышленном комплексе',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','88','78','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('2','70','79','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('3','64','58','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('Образовательная программа: Искусственный интеллект и математическое моделирование в информационных системах',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','54','100','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('2','78','89','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'237',NULL,NULL),
('3','85','78','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'231',NULL,NULL),
('4','59','97','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'231',NULL,NULL),
('5','80','75','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'230',NULL,NULL),
('6','67','75','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('7','75','70','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'224',NULL,NULL),
('8',NULL,'69','78',NULL,NULL,'68',NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('9','70','79','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('10','75','66','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'220',NULL,NULL),
('11','72','79','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'220',NULL,NULL),
('12',NULL,'81','72',NULL,NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'219',NULL,NULL),
('13','75','66','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'219',NULL,NULL),
('14','54','87','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'215',NULL,NULL),
('15','70','77','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'214',NULL,NULL),
('16','62','79','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'213',NULL,NULL),
('17','70','69','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'213',NULL,NULL),
('18','54','89','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'212',NULL,NULL),
('19','64','75','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'210',NULL,NULL),
('20','56','77','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'208',NULL,NULL),
('21','56','75','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('22','75','55','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'204',NULL,NULL),
('23','54','79','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'202',NULL,NULL),
('Образовательная программа: Машинное обучение и искусственный интеллект (реализуется в рамках стратегического проекта "Т-университет")',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'95',NULL,'95','98',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'298',NULL,NULL),
('2','85','75','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'233',NULL,NULL),
('3','64','87','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'233',NULL,NULL),
('4','75','82','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'231',NULL,NULL),
('5','75','72','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('6','72','72','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('7','75','77','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('8','62','81','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'215',NULL,NULL),
('9','64','72','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'209',NULL,NULL),
('10','88','43','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('11','62','66','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'204',NULL,NULL),
('Образовательная программа: Прикладная информатика в информационной сфере',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'87','58',NULL,NULL,'64',NULL,NULL,NULL,NULL,NULL,NULL,'217',NULL,NULL),
('Образовательная программа: Прикладная информатика в экономике',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1',NULL,'94','72',NULL,NULL,NULL,'77',NULL,NULL,NULL,NULL,NULL,'253',NULL,NULL),
('2',NULL,'91','84',NULL,NULL,'68',NULL,NULL,NULL,NULL,NULL,NULL,'253',NULL,NULL),
('3','85','83','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'252',NULL,NULL),
('4','70','95','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'249',NULL,NULL),
('5','83','72','82',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'237',NULL,NULL),
('6','83','77','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'237',NULL,NULL),
('7','72','79','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'235',NULL,NULL),
('8','83','77','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'234',NULL,NULL),
('9','70','81','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'231',NULL,NULL),
('10','75','85','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'231',NULL,NULL),
('11','75','72','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'225',NULL,NULL),
('12','67','89','65',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('13','56','89','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('14','64','72','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('15','70','79','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'216',NULL,NULL),
('16','64','75','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'213',NULL,NULL),
('17','64','66','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('18','64','77','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('19','64','70','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'205',NULL,NULL),
('Образовательная программа: Программирование встраиваемых сенсорных модулей для интеллектуальных систем управления (реализуется в рамках федерального проекта "ПИШ")',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','97','97','97',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'301',NULL,NULL),
('2','97','98','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'300',NULL,NULL),
('3','96','98','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'299',NULL,NULL),
('4','96','96','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'297',NULL,NULL),
('5',NULL,'95',NULL,'97','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'297',NULL,NULL),
('6',NULL,'96',NULL,'95','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'296',NULL,NULL),
('7','96','98','98',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'292',NULL,NULL),
('8',NULL,'97',NULL,'96','98',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'291',NULL,NULL),
('9','97','99','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'291',NULL,NULL),
('10',NULL,'95','96',NULL,NULL,'98',NULL,NULL,NULL,NULL,NULL,NULL,'289',NULL,NULL),
('11','96','98','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'289',NULL,NULL),
('12',NULL,'95',NULL,'98','96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'289',NULL,NULL),
('13',NULL,'98',NULL,'95','96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'289',NULL,NULL),
('14','97','95','96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'288',NULL,NULL),
('15',NULL,'97','95',NULL,NULL,'96',NULL,NULL,NULL,NULL,NULL,NULL,'288',NULL,NULL),
('16','95','96','97',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'288',NULL,NULL),
('17',NULL,'96','97',NULL,NULL,'95',NULL,NULL,NULL,NULL,NULL,NULL,'288',NULL,NULL),
('18',NULL,'95',NULL,'95','97',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'287',NULL,NULL),
('19','97','95','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'287',NULL,NULL),
('20','95','95','97',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'287',NULL,NULL),
('21','96','95','96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'287',NULL,NULL),
('22','97','94','95',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'286',NULL,NULL),
('23','95','95','96',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'286',NULL,NULL),
('24','89','95','98',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'282',NULL,NULL),
('25',NULL,'91',NULL,'82','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'261',NULL,NULL),
('26',NULL,'90',NULL,'75','83',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'248',NULL,NULL),
('27',NULL,'87','80',NULL,NULL,'72',NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('28','85','78','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('29',NULL,'91','70',NULL,NULL,'64',NULL,NULL,NULL,NULL,NULL,NULL,'230',NULL,NULL),
('30','70','70','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'230',NULL,NULL),
('31',NULL,'75','82',NULL,NULL,'68',NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('32','72','73','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('33','65','89','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('34','67','79','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'227',NULL,NULL),
('35','51','91','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'219',NULL,NULL),
('36','67','73','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'215',NULL,NULL),
('37','46','81','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'215',NULL,NULL),
('38','64','79','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'213',NULL,NULL),
('39','64','79','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'212',NULL,NULL),
('40',NULL,'74',NULL,'55','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'211',NULL,NULL),
('41','72','63','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('42','56','72','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'207',NULL,NULL),
('43','70','66','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'206',NULL,NULL),
('Образовательная программа: Программное обеспечение вычислительной техники и автоматизированных систем',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL),
('1','88','87','86',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'271',NULL,NULL),
('2','83','89','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'262',NULL,NULL),
('3','85','83','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'252',NULL,NULL),
('4',NULL,'95','72',NULL,NULL,'80',NULL,NULL,NULL,NULL,NULL,NULL,'251',NULL,NULL),
('5','88','77','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'251',NULL,NULL),
('6','88','89','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'250',NULL,NULL),
('7','85','83','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'250',NULL,NULL),
('8','80','87','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'249',NULL,NULL),
('9','55','95','98',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'248',NULL,NULL),
('10','72','89','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'247',NULL,NULL),
('11','85','83','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'246',NULL,NULL),
('12','80','95','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'246',NULL,NULL),
('13','75','91','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('14','80','79','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'244',NULL,NULL),
('15','72','85','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'243',NULL,NULL),
('16','72','85','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'243',NULL,NULL),
('17','83','83','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'242',NULL,NULL),
('18','80','85','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('19','83','85','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('20',NULL,'95','70',NULL,NULL,'66',NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('21','64','89','78',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'241',NULL,NULL),
('22','80','77','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'239',NULL,NULL),
('23',NULL,'87','78',NULL,NULL,'68',NULL,NULL,NULL,NULL,NULL,NULL,'238',NULL,NULL),
('24','78','85','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'237',NULL,NULL),
('25','78','83','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'235',NULL,NULL),
('26','78','70','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'234',NULL,NULL),
('27','85','77','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'232',NULL,NULL),
('28','81','80','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'231',NULL,NULL),
('29','72','75','74',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'230',NULL,NULL),
('30','83','78','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'229',NULL,NULL),
('31','67','87','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'228',NULL,NULL),
('32','83','67','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'227',NULL,NULL),
('33','78','79','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('34','70','79','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('35','72','79','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'226',NULL,NULL),
('36','75','75','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'225',NULL,NULL),
('37','70','77','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'225',NULL,NULL),
('38','74','83','58',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'225',NULL,NULL),
('39',NULL,'94','70',NULL,NULL,'59',NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('40','75','75','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('41','75','64','80',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('42','64','87','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('43','64','81','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('44',NULL,'83','72',NULL,NULL,'59',NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('45','67','81','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('46','78','67','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'223',NULL,NULL),
('47','74','75','73',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('48','78','72','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('49','83','69','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('50','75','70','72',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('51','72','81','64',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('52','62','87','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('53','78','67','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('54','64','72','76',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'222',NULL,NULL),
('55','83','67','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('56','72','79','66',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('57','78','70','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'221',NULL,NULL),
('58',NULL,'83','66',NULL,NULL,'62',NULL,NULL,NULL,NULL,NULL,NULL,'220',NULL,NULL),
('59','67','79','68',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'219',NULL,NULL),
('60','54','85','70',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'219',NULL,NULL),
